Date,state,Confirmed,Recovered,Deceased
2021-10-15,Jammu and Kashmir,330885,325564,4426
2021-10-15,Jharkhand,348415,343150,5135
2021-10-15,Karnataka,2982869,2935238,37931
2021-10-15,Kerala,4838811,4716728,26734
2021-10-15,Ladakh,20871,20621,208
2021-10-15,Lakshadweep,10365,10269,51
2021-10-15,Madhya Pradesh,792675,782046,10523
2021-10-15,Maharashtra,6588429,6415316,139734
2021-10-15,Manipur,122545,119208,1893
2021-10-15,Meghalaya,82815,80490,1432
2021-10-15,Mizoram,110719,97955,376
2021-10-15,Nagaland,31547,29625,674
2021-10-15,Odisha,1034276,1021180,8332
2021-10-15,Puducherry,127296,124836,1849
2021-10-15,Punjab,601992,585224,16540
2021-10-15,Rajasthan,954383,945389,8954
2021-10-15,Sikkim,31739,30841,391
2021-10-15,Tamil Nadu,2684641,2633534,35869
2021-10-15,Telangana,668722,660730,3936
2021-10-15,Tripura,84292,83306,813
2021-10-15,Uttarakhand,343739,330041,7397
2021-10-15,Uttar Pradesh,1710014,1686984,22897
2021-10-15,West Bengal,1579463,1552997,18953
2021-10-16,Andaman and Nicobar Islands,7641,7503,129
2021-10-16,Andhra Pradesh,2060040,2039545,14302
2021-10-16,Arunachal Pradesh,54980,54530,280
2021-10-16,Assam,606263,596837,5944
2021-10-16,Bihar,726021,716316,9661
2021-10-16,Chandigarh,65299,64451,820
2021-10-16,Chhattisgarh,1005638,991887,13570
2021-10-16,Dadra and Nagar Haveli and Daman and Diu,10678,10640,4
2021-10-16,Delhi,1439358,1413943,25089
2021-10-16,Goa,177462,173510,3342
2021-10-16,Gujarat,826280,815981,10086
2021-10-16,Haryana,771061,760898,10049
2021-10-16,Himachal Pradesh,221306,216288,3703
2021-10-16,India,34066765,33412139,452156
2021-10-16,Jammu and Kashmir,330967,325686,4426
2021-10-16,Jharkhand,348423,343165,5135
2021-10-16,Karnataka,2983133,2935659,37937
2021-10-16,Kerala,4846766,4728497,26791
2021-10-16,Ladakh,20876,20622,208
2021-10-16,Lakshadweep,10365,10270,51
2021-10-16,Madhya Pradesh,792679,782060,10523
2021-10-16,Maharashtra,6589982,6416998,139760
2021-10-16,Manipur,122633,119316,1895
2021-10-16,Meghalaya,82898,80587,1434
2021-10-16,Mizoram,111651,99440,381
2021-10-16,Nagaland,31571,29639,674
2021-10-16,Odisha,1034634,1021742,8335
2021-10-16,Puducherry,127344,124897,1849
2021-10-16,Punjab,602008,585248,16541
2021-10-16,Rajasthan,954388,945390,8954
2021-10-16,Sikkim,31745,30854,391
2021-10-16,Tamil Nadu,2685874,2634968,35884
2021-10-16,Telangana,668833,660917,3937
2021-10-16,Tripura,84296,83318,813
2021-10-16,Uttarakhand,343747,330047,7397
2021-10-16,Uttar Pradesh,1710019,1686992,22898
2021-10-16,West Bengal,1579906,1553498,18963
2021-10-17,Andaman and Nicobar Islands,7642,7505,129
2021-10-17,Andhra Pradesh,2060472,2040131,14307
2021-10-17,Arunachal Pradesh,54987,54567,280
2021-10-17,Assam,606468,597082,5950
2021-10-17,Bihar,726026,716317,9661
2021-10-17,Chandigarh,65302,64457,820
2021-10-17,Chhattisgarh,1005654,991901,13570
2021-10-17,Dadra and Nagar Haveli and Daman and Diu,10679,10640,4
2021-10-17,Delhi,1439390,1413981,25089
2021-10-17,Goa,177522,173572,3346
2021-10-17,Gujarat,826290,815997,10086
2021-10-17,Haryana,771076,760904,10049
2021-10-17,Himachal Pradesh,221437,216413,3704
2021-10-17,India,34081051,33431718,452321
2021-10-17,Jammu and Kashmir,331062,325793,4426
2021-10-17,Jharkhand,348430,343173,5135
2021-10-17,Karnataka,2983459,2936039,37941
2021-10-17,Kerala,4854321,4739270,26865
2021-10-17,Ladakh,20878,20634,208
2021-10-17,Lakshadweep,10365,10270,51
2021-10-17,Madhya Pradesh,792684,782077,10523
2021-10-17,Maharashtra,6591697,6419678,139789
2021-10-17,Manipur,122737,119418,1897
2021-10-17,Meghalaya,82953,80673,1435
2021-10-17,Mizoram,112599,100829,383
2021-10-17,Nagaland,31611,29667,674
2021-10-17,Odisha,1035077,1022250,8338
2021-10-17,Puducherry,127396,124961,1850
2021-10-17,Punjab,602035,585264,16544
2021-10-17,Rajasthan,954390,945394,8954
2021-10-17,Sikkim,31749,30866,391
2021-10-17,Tamil Nadu,2687092,2636379,35899
2021-10-17,Telangana,668955,661093,3938
2021-10-17,Tripura,84302,83326,813
2021-10-17,Uttarakhand,343756,330054,7397
2021-10-17,Uttar Pradesh,1710028,1687011,22898
2021-10-17,West Bengal,1580530,1554132,18977
2021-10-18,Andaman and Nicobar Islands,7642,7506,129
2021-10-18,Andhra Pradesh,2060804,2040782,14313
2021-10-18,Arunachal Pradesh,55014,54589,280
2021-10-18,Assam,606766,597348,5957
2021-10-18,Bihar,726028,716323,9661
2021-10-18,Chandigarh,65306,64462,820
2021-10-18,Chhattisgarh,1005681,991922,13570
2021-10-18,Dadra and Nagar Haveli and Daman and Diu,10679,10640,4
2021-10-18,Delhi,1439405,1414018,25089
2021-10-18,Goa,177579,173629,3350
2021-10-18,Gujarat,826308,816029,10086
2021-10-18,Haryana,771092,760917,10049
2021-10-18,Himachal Pradesh,221604,216608,3709
2021-10-18,India,34093390,33451178,452485
2021-10-18,Jammu and Kashmir,331137,325893,4428
2021-10-18,Jharkhand,348444,343184,5135
2021-10-18,Karnataka,2983673,2936527,37953
2021-10-18,Kerala,4860997,4750293,26925
2021-10-18,Ladakh,20881,20639,208
2021-10-18,Lakshadweep,10365,10270,51
2021-10-18,Madhya Pradesh,792690,782086,10523
2021-10-18,Maharashtra,6593182,6421756,139816
2021-10-18,Manipur,122804,119524,1897
2021-10-18,Meghalaya,83014,80799,1438
2021-10-18,Mizoram,112848,102036,388
2021-10-18,Nagaland,31627,29676,675
2021-10-18,Odisha,1035417,1022780,8343
2021-10-18,Puducherry,127424,125051,1850
2021-10-18,Punjab,602059,585296,16544
2021-10-18,Rajasthan,954392,945395,8954
2021-10-18,Sikkim,31756,30882,391
2021-10-18,Tamil Nadu,2688284,2637802,35912
2021-10-18,Telangana,669163,661294,3940
2021-10-18,Tripura,84318,83338,813
2021-10-18,Uttarakhand,343759,330058,7397
2021-10-18,Uttar Pradesh,1710028,1687011,22898
2021-10-18,West Bengal,1581220,1554815,18989
2021-10-19,Andaman and Nicobar Islands,7646,7509,129
2021-10-19,Andhra Pradesh,2061287,2041316,14317
2021-10-19,Arunachal Pradesh,55031,54606,280
2021-10-19,Assam,607119,597577,5957
2021-10-19,Bihar,726033,716330,9661
2021-10-19,Chandigarh,65310,64465,820
2021-10-19,Chhattisgarh,1005701,991943,13570
2021-10-19,Dadra and Nagar Haveli and Daman and Diu,10679,10640,4
2021-10-19,Delhi,1439441,1414029,25090
2021-10-19,Goa,177659,173685,3354
2021-10-19,Gujarat,826326,816055,10086
2021-10-19,Haryana,771101,760926,10049
2021-10-19,Himachal Pradesh,221826,216750,3711
2021-10-19,India,34108325,33470623,452684
2021-10-19,Jammu and Kashmir,331221,325990,4428
2021-10-19,Jharkhand,348461,343198,5135
2021-10-19,Karnataka,2984022,2936926,37967
2021-10-19,Kerala,4868640,4760781,27002
2021-10-19,Ladakh,20883,20641,208
2021-10-19,Lakshadweep,10365,10270,51
2021-10-19,Madhya Pradesh,792700,782098,10523
2021-10-19,Maharashtra,6594820,6424547,139865
2021-10-19,Manipur,122899,119640,1901
2021-10-19,Meghalaya,83079,80900,1439
2021-10-19,Mizoram,113801,103305,392
2021-10-19,Nagaland,31641,29693,676
2021-10-19,Odisha,1035973,1023398,8347
2021-10-19,Puducherry,127479,125137,1852
2021-10-19,Punjab,602081,585316,16549
2021-10-19,Rajasthan,954392,945400,8954
2021-10-19,Sikkim,31783,30892,392
2021-10-19,Tamil Nadu,2689463,2639209,35928
2021-10-19,Telangana,669365,661484,3941
2021-10-19,Tripura,84340,83351,813
2021-10-19,Uttarakhand,343765,330065,7397
2021-10-19,Uttar Pradesh,1710047,1687031,22898
2021-10-19,West Bengal,1581946,1555520,18998
2021-10-20,Andaman and Nicobar Islands,7646,7510,129
2021-10-20,Andhra Pradesh,2061810,2041924,14320
2021-10-20,Arunachal Pradesh,55043,54625,280
2021-10-20,Assam,607427,597859,5958
2021-10-20,Bihar,726036,716345,9661
2021-10-20,Chandigarh,65312,64468,820
2021-10-20,Chhattisgarh,1005735,991979,13571
2021-10-20,Dadra and Nagar Haveli and Daman and Diu,10679,10642,4
2021-10-20,Delhi,1439466,1414066,25090
2021-10-20,Goa,177706,173755,3354
2021-10-20,Gujarat,826340,816077,10087
2021-10-20,Haryana,771116,760934,10049
2021-10-20,Himachal Pradesh,221936,216814,3711
2021-10-20,India,34126707,33488191,452844
2021-10-20,Jammu and Kashmir,331299,326070,4429
2021-10-20,Jharkhand,348486,343209,5135
2021-10-20,Karnataka,2984484,2937405,37976
2021-10-20,Kerala,4879790,4769373,27084
2021-10-20,Ladakh,20886,20644,208
2021-10-20,Lakshadweep,10365,10270,51
2021-10-20,Madhya Pradesh,792709,782104,10523
2021-10-20,Maharashtra,6596645,6427426,139886
2021-10-20,Manipur,122970,119706,1904
2021-10-20,Meghalaya,83158,80958,1439
2021-10-20,Mizoram,114466,104548,395
2021-10-20,Nagaland,31659,29702,676
2021-10-20,Odisha,1036532,1023849,8349
2021-10-20,Puducherry,127521,125208,1852
2021-10-20,Punjab,602113,585331,16550
2021-10-20,Rajasthan,954393,945401,8954
2021-10-20,Sikkim,31800,30914,393
2021-10-20,Tamil Nadu,2690633,2640627,35948
2021-10-20,Telangana,669556,661646,3942
2021-10-20,Tripura,84346,83368,813
2021-10-20,Uttarakhand,343773,330071,7398
2021-10-20,Uttar Pradesh,1710058,1687048,22898
2021-10-20,West Bengal,1582813,1556315,19007
2021-10-21,Andaman and Nicobar Islands,7646,7510,129
2021-10-21,Andhra Pradesh,2062303,2042476,14327
2021-10-21,Arunachal Pradesh,55065,54645,280
2021-10-21,Assam,607811,598087,5962
2021-10-21,Bihar,726042,716351,9661
2021-10-21,Chandigarh,65315,64469,820
2021-10-21,Chhattisgarh,1005773,991995,13572
2021-10-21,Dadra and Nagar Haveli and Daman and Diu,10681,10642,4
2021-10-21,Delhi,1439488,1414087,25090
2021-10-21,Goa,177765,173790,3357
2021-10-21,Gujarat,826353,816110,10087
2021-10-21,Haryana,771125,760945,10049
2021-10-21,Himachal Pradesh,222138,216954,3715
2021-10-21,India,34142481,33506833,453076
2021-10-21,Jammu and Kashmir,331386,326143,4429
2021-10-21,Jharkhand,348526,343225,5135
2021-10-21,Karnataka,2984849,2937848,37984
2021-10-21,Kerala,4888523,4779228,27202
2021-10-21,Ladakh,20896,20645,208
2021-10-21,Lakshadweep,10365,10270,51
2021-10-21,Madhya Pradesh,792721,782110,10523
2021-10-21,Maharashtra,6598218,6430394,139925
2021-10-21,Manipur,123051,119800,1905
2021-10-21,Meghalaya,83210,81034,1441
2021-10-21,Mizoram,115207,105510,400
2021-10-21,Nagaland,31670,29717,677
2021-10-21,Odisha,1037056,1024422,8351
2021-10-21,Puducherry,127564,125258,1852
2021-10-21,Punjab,602135,585358,16551
2021-10-21,Rajasthan,954395,945405,8954
2021-10-21,Sikkim,31819,30923,393
2021-10-21,Tamil Nadu,2691797,2642039,35968
2021-10-21,Telangana,669739,661829,3943
2021-10-21,Tripura,84348,83377,813
2021-10-21,Uttarakhand,343787,330085,7398
2021-10-21,Uttar Pradesh,1710068,1687062,22899
2021-10-21,West Bengal,1583646,1557090,19021
2021-10-22,Andaman and Nicobar Islands,7646,7511,129
2021-10-22,Andhra Pradesh,2062781,2043050,14333
2021-10-22,Arunachal Pradesh,55075,54654,280
2021-10-22,Assam,608126,598296,5964
2021-10-22,Bihar,726045,716354,9661
2021-10-22,Chandigarh,65320,64472,820
2021-10-22,Chhattisgarh,1005799,992013,13572
2021-10-22,Dadra and Nagar Haveli and Daman and Diu,10681,10642,4
2021-10-22,Delhi,1439526,1414095,25091
2021-10-22,Goa,177819,173862,3357
2021-10-22,Gujarat,826378,816126,10087
2021-10-22,Haryana,771133,760962,10049
2021-10-22,Himachal Pradesh,222312,217095,3717
2021-10-22,India,34158808,33524469,453742
2021-10-22,Jammu and Kashmir,331494,326195,4429
2021-10-22,Jharkhand,348562,343244,5135
2021-10-22,Karnataka,2985227,2938312,37995
2021-10-22,Kerala,4897884,4788629,27765
2021-10-22,Ladakh,20896,20648,208
2021-10-22,Lakshadweep,10365,10270,51
2021-10-22,Madhya Pradesh,792729,782126,10523
2021-10-22,Maharashtra,6599850,6432138,139965
2021-10-22,Manipur,123107,120294,1907
2021-10-22,Meghalaya,83269,81128,1443
2021-10-22,Mizoram,115944,106653,400
2021-10-22,Nagaland,31689,29738,678
2021-10-22,Odisha,1037523,1025025,8354
2021-10-22,Puducherry,127621,125314,1853
2021-10-22,Punjab,602163,585382,16551
2021-10-22,Rajasthan,954396,945410,8954
2021-10-22,Sikkim,31842,30947,393
2021-10-22,Tamil Nadu,2692949,2643431,35987
2021-10-22,Telangana,669932,662025,3944
2021-10-22,Tripura,84366,83385,813
2021-10-22,Uttarakhand,343799,330099,7398
2021-10-22,Uttar Pradesh,1710068,1687062,22899
2021-10-22,West Bengal,1584492,1557882,19033
2021-10-23,Andaman and Nicobar Islands,7648,7511,129
2021-10-23,Andhra Pradesh,2063177,2043616,14339
2021-10-23,Arunachal Pradesh,55089,54667,280
2021-10-23,Assam,608450,598515,5967
2021-10-23,Bihar,726054,716357,9661
2021-10-23,Chandigarh,65321,64474,820
2021-10-23,Chhattisgarh,1005827,992025,13572
2021-10-23,Dadra and Nagar Haveli and Daman and Diu,10681,10642,4
2021-10-23,Delhi,1439566,1414141,25091
2021-10-23,Goa,177852,173920,3358
2021-10-23,Gujarat,826402,816147,10087
2021-10-23,Haryana,771141,760977,10049
2021-10-23,Himachal Pradesh,222569,217256,3718
2021-10-23,India,34174887,33540978,454301
2021-10-23,Jammu and Kashmir,331566,326275,4429
2021-10-23,Jharkhand,348592,343255,5135
2021-10-23,Karnataka,2985598,2938653,38002
2021-10-23,Kerala,4906793,4797409,28229
2021-10-23,Ladakh,20899,20653,208
2021-10-23,Lakshadweep,10365,10270,51
2021-10-23,Madhya Pradesh,792740,782138,10523
2021-10-23,Maharashtra,6601551,6433919,139998
2021-10-23,Manipur,123229,120361,1907
2021-10-23,Meghalaya,83322,81184,1443
2021-10-23,Mizoram,116689,107911,405
2021-10-23,Nagaland,31707,29748,679
2021-10-23,Odisha,1037964,1025507,8358
2021-10-23,Puducherry,127674,125362,1855
2021-10-23,Punjab,602189,585407,16551
2021-10-23,Rajasthan,954400,945414,8954
2021-10-23,Sikkim,31868,30960,394
2021-10-23,Tamil Nadu,2694089,2644805,36004
2021-10-23,Telangana,670139,662209,3946
2021-10-23,Tripura,84373,83399,813
2021-10-23,Uttarakhand,343815,330112,7398
2021-10-23,Uttar Pradesh,1710082,1687089,22899
2021-10-23,West Bengal,1585466,1558690,19045
2021-10-24,Andaman and Nicobar Islands,7648,7513,129
2021-10-24,Andhra Pradesh,2063577,2044132,14343
2021-10-24,Arunachal Pradesh,55089,54677,280
2021-10-24,Assam,608589,598759,5973
2021-10-24,Bihar,726058,716359,9661
2021-10-24,Chandigarh,65323,64475,820
2021-10-24,Chhattisgarh,1005847,992056,13572
2021-10-24,Dadra and Nagar Haveli and Daman and Diu,10681,10642,4
2021-10-24,Delhi,1439603,1414192,25091
2021-10-24,Goa,177886,173983,3358
2021-10-24,Gujarat,826418,816167,10087
2021-10-24,Haryana,771157,760981,10049
2021-10-24,Himachal Pradesh,222569,217256,3718
2021-10-24,India,34189541,33559586,454743
2021-10-24,Jammu and Kashmir,331638,326343,4429
2021-10-24,Jharkhand,348627,343268,5135
2021-10-24,Karnataka,2985986,2939239,38007
2021-10-24,Kerala,4915331,4808775,28592
2021-10-24,Ladakh,20904,20659,208
2021-10-24,Lakshadweep,10365,10270,51
2021-10-24,Madhya Pradesh,792749,782141,10523
2021-10-24,Maharashtra,6602961,6435439,140016
2021-10-24,Manipur,123292,120450,1911
2021-10-24,Meghalaya,83371,81286,1446
2021-10-24,Mizoram,117261,108927,411
2021-10-24,Nagaland,31712,29760,679
2021-10-24,Odisha,1038411,1025917,8362
2021-10-24,Puducherry,127735,125411,1857
2021-10-24,Punjab,602209,585429,16551
2021-10-24,Rajasthan,954402,945417,8954
2021-10-24,Sikkim,31900,30987,394
2021-10-24,Tamil Nadu,2695216,2646163,36019
2021-10-24,Telangana,670274,662377,3947
2021-10-24,Tripura,84381,83404,813
2021-10-24,Uttarakhand,343821,330121,7399
2021-10-24,Uttar Pradesh,1710095,1687093,22899
2021-10-24,West Bengal,1586455,1559518,19055
2021-10-25,Andaman and Nicobar Islands,7648,7514,129
2021-10-25,Andhra Pradesh,2063872,2044692,14350
2021-10-25,Arunachal Pradesh,55105,54687,280
2021-10-25,Assam,608915,599055,5978
2021-10-25,Bihar,726060,716363,9661
2021-10-25,Chandigarh,65325,64476,820
2021-10-25,Chhattisgarh,1005872,992066,13572
2021-10-25,Dadra and Nagar Haveli and Daman and Diu,10681,10642,4
2021-10-25,Delhi,1439630,1414232,25091
2021-10-25,Goa,177915,174042,3358
2021-10-25,Gujarat,826434,816187,10088
2021-10-25,Haryana,771174,760999,10049
2021-10-25,Himachal Pradesh,222890,217495,3721
2021-10-25,India,34201393,33575688,455100
2021-10-25,Jammu and Kashmir,331698,326433,4430
2021-10-25,Jharkhand,348659,343329,5135
2021-10-25,Karnataka,2986276,2939647,38017
2021-10-25,Kerala,4921995,4817785,28873
2021-10-25,Ladakh,20908,20663,208
2021-10-25,Lakshadweep,10365,10270,51
2021-10-25,Madhya Pradesh,792757,782150,10523
2021-10-25,Maharashtra,6603850,6437025,140028
2021-10-25,Manipur,123333,120534,1913
2021-10-25,Meghalaya,83384,81351,1446
2021-10-25,Mizoram,117419,109702,412
2021-10-25,Nagaland,31726,29768,681
2021-10-25,Odisha,1038836,1026277,8365
2021-10-25,Puducherry,127765,125454,1857
2021-10-25,Punjab,602238,585448,16553
2021-10-25,Rajasthan,954403,945432,8954
2021-10-25,Sikkim,31904,31010,394
2021-10-25,Tamil Nadu,2696328,2647504,36033
2021-10-25,Telangana,670453,662481,3949
2021-10-25,Tripura,84386,83412,813
2021-10-25,Uttarakhand,343832,330137,7399
2021-10-25,Uttar Pradesh,1710097,1687101,22899
2021-10-25,West Bengal,1587260,1560325,19066
2021-10-26,Andaman and Nicobar Islands,7648,7515,129
2021-10-26,Andhra Pradesh,2064287,2045276,14356
2021-10-26,Arunachal Pradesh,55114,54697,280
2021-10-26,Assam,609262,599290,5981
2021-10-26,Bihar,726068,716367,9661
2021-10-26,Chandigarh,65326,64479,820
2021-10-26,Chhattisgarh,1005898,992076,13573
2021-10-26,Dadra and Nagar Haveli and Daman and Diu,10681,10642,4
2021-10-26,Delhi,1439671,1414257,25091
2021-10-26,Goa,177946,174101,3362
2021-10-26,Gujarat,826464,816205,10088
2021-10-26,Haryana,771189,761012,10049
2021-10-26,Himachal Pradesh,223145,217645,3723
2021-10-26,India,34214892,33589700,455684
2021-10-26,Jammu and Kashmir,331795,326510,4431
2021-10-26,Jharkhand,348677,343352,5135
2021-10-26,Karnataka,2986553,2939990,38024
2021-10-26,Kerala,4929158,4824745,29355
2021-10-26,Ladakh,20917,20668,208
2021-10-26,Lakshadweep,10365,10270,51
2021-10-26,Madhya Pradesh,792784,782162,10523
2021-10-26,Maharashtra,6605051,6438395,140060
2021-10-26,Manipur,123403,120615,1915
2021-10-26,Meghalaya,83415,81440,1446
2021-10-26,Mizoram,118209,110761,419
2021-10-26,Nagaland,31747,29807,681
2021-10-26,Odisha,1039269,1026774,8369
2021-10-26,Puducherry,127806,125496,1857
2021-10-26,Punjab,602251,585471,16554
2021-10-26,Rajasthan,954407,945433,8954
2021-10-26,Sikkim,31912,31022,395
2021-10-26,Tamil Nadu,2697418,2648830,36048
2021-10-26,Telangana,670643,662592,3950
2021-10-26,Tripura,84402,83416,813
2021-10-26,Uttarakhand,343844,330145,7399
2021-10-26,Uttar Pradesh,1710101,1687108,22899
2021-10-26,West Bengal,1588066,1561136,19081
2021-10-27,Andaman and Nicobar Islands,7650,7516,129
2021-10-27,Andhra Pradesh,2064854,2045713,14364
2021-10-27,Arunachal Pradesh,55120,54725,280
2021-10-27,Assam,609506,599681,5987
2021-10-27,Bihar,726073,716371,9661
2021-10-27,Chandigarh,65331,64482,820
2021-10-27,Chhattisgarh,1005926,992088,13575
2021-10-27,Dadra and Nagar Haveli and Daman and Diu,10681,10642,4
2021-10-27,Delhi,1439709,1414270,25091
2021-10-27,Goa,177969,174152,3363
2021-10-27,Gujarat,826481,816220,10088
2021-10-27,Haryana,771204,761022,10049
2021-10-27,Himachal Pradesh,223406,217693,3725
2021-10-27,India,34231243,33606777,456418
2021-10-27,Jammu and Kashmir,331865,326596,4431
2021-10-27,Jharkhand,348705,343408,5135
2021-10-27,Karnataka,2986835,2940339,38037
2021-10-27,Kerala,4938603,4831468,29977
2021-10-27,Ladakh,20925,20670,208
2021-10-27,Lakshadweep,10365,10270,51
2021-10-27,Madhya Pradesh,792804,782172,10524
2021-10-27,Maharashtra,6606536,6443342,140098
2021-10-27,Manipur,123473,120712,1917
2021-10-27,Meghalaya,83466,81511,1448
2021-10-27,Mizoram,118949,111752,424
2021-10-27,Nagaland,31759,29822,681
2021-10-27,Odisha,1039818,1027108,8371
2021-10-27,Puducherry,127846,125546,1857
2021-10-27,Punjab,602289,585487,16556
2021-10-27,Rajasthan,954411,945437,8954
2021-10-27,Sikkim,31925,31030,395
2021-10-27,Tamil Nadu,2698493,2650145,36060
2021-10-27,Telangana,670829,662714,3951
2021-10-27,Tripura,84420,83422,813
2021-10-27,Uttarakhand,343861,330163,7399
2021-10-27,Uttar Pradesh,1710114,1687115,22899
2021-10-27,West Bengal,1589042,1561973,19096
2021-10-28,Andaman and Nicobar Islands,7651,7516,129
2021-10-28,Andhra Pradesh,2065235,2046127,14365
2021-10-28,Arunachal Pradesh,55134,54739,280
2021-10-28,Assam,609828,600089,5989
2021-10-28,Bihar,726079,716372,9661
2021-10-28,Chandigarh,65335,64486,820
2021-10-28,Chhattisgarh,1005957,992097,13575
2021-10-28,Dadra and Nagar Haveli and Daman and Diu,10681,10642,4
2021-10-28,Delhi,1439751,1414315,25091
2021-10-28,Goa,178016,174216,3363
2021-10-28,Gujarat,826504,816232,10088
2021-10-28,Haryana,771217,761035,10049
2021-10-28,Himachal Pradesh,223619,217918,3729
2021-10-28,India,34245550,33619966,457223
2021-10-28,Jammu and Kashmir,331963,326668,4432
2021-10-28,Jharkhand,348720,343429,5137
2021-10-28,Karnataka,2987313,2940673,38054
2021-10-28,Kerala,4946341,4836928,30685
2021-10-28,Ladakh,20930,20673,208
2021-10-28,Lakshadweep,10365,10270,51
2021-10-28,Madhya Pradesh,792823,782184,10524
2021-10-28,Maharashtra,6607954,6445454,140134
2021-10-28,Manipur,123526,120766,1918
2021-10-28,Meghalaya,83527,81562,1449
2021-10-28,Mizoram,119496,112600,425
2021-10-28,Nagaland,31772,29844,684
2021-10-28,Odisha,1040230,1027654,8375
